id, followers_count, following_count, tweet_count
91377196,65232,53220,80812
91413787,9996,10078,262440
91444031,106,159,12979
91594519,9867,1345,37829
91630276,75317,26542,227430
91668194,5315,4588,31684
91675829,526,2269,39728
91938440,225,921,10194
92098456,172,574,28529
92115635,930,334,25068
92138339,1827,3479,237454
92257945,126,346,4034
92263026,1611,2417,40178
92302214,222,420,15407
92330590,969,1708,26673
92330665,3550,2506,56713
92407227,59,262,2359
92497126,146,433,2570
92560633,16170,14551,116228
92662522,101,455,5547
92675939,442,1381,3616
92765615,1923,885,37709
92805031,1696,2101,28963
92821161,215,537,17951
92897928,6266,6855,18288
92991216,6066,4104,126277
92991889,3092,794,184411
92996638,387,245,1842
93016705,77,397,9850
93204214,5619,5176,290807
93246590,462,511,128607
93299569,235,324,14589
93386212,12206,5187,92554
93425109,30,20,4438
93473050,86,169,53
93511269,814,956,9142
93535580,310,815,36743
93586456,1866,4528,44926
93619424,25830,1667,154447
93666898,715,2987,41413
93763185,64829,825,6534
93783195,339,1370,20081
93873001,259,810,2125
93907247,104,244,3900
93918299,367,359,10555
93924148,284,199,6359
93947799,1146,1114,73471
94153076,82,331,3555
94156238,1433,3244,77633
94314893,105,244,12470
94327212,345,235,7321
94419492,6752,3683,411988
94419642,8416,7946,242308
94551420,85,1067,2044
94564390,1080,770,110546
94645285,120,398,204
94802731,963,1155,66458
94808628,243,235,28866
94819539,198,559,9647
94889871,835,710,89413
94891506,973,4491,138287
94900772,623,537,10343
94912879,1791,199,9959
94925639,131,239,1259
94954957,364,457,62953
94958173,395,244,12237
95077764,771,668,21449
95341979,74,506,1594
95429482,521,471,34881
95558805,11,76,56
95652334,67,507,2996
95659882,478,216,13727
95684869,124,202,7663
95710335,619,514,41836
95761517,40,219,896
95802678,1336,3073,398852
95855418,275,450,45101
95970921,40984,2398,53653
96038224,842,2115,77747
96176578,169,847,3451
96432785,1007,949,21903
96438833,705,797,12147
96604804,195,539,5211
96635053,244,437,1297
96651497,9199,9127,91521
96674730,36,405,637
96781784,569,289,18276
96806851,294,83,5901
96889243,3125,1752,23708
97059331,96,19,37912
97094716,19435,7488,98854
97235437,638,984,42125
97346216,1564,830,32509
97393455,1358,5002,53759
97438804,2449,1338,59141
97580521,1340,689,72724
97691004,99,384,661
97708089,649,1285,59237
97740007,1262,998,23402
97914163,83431,210,522022
97990263,1391,1163,39584
98038119,270,471,13030
98170001,134,355,12597
98395337,1653,2325,7755
98467981,2575,3714,65124
98529054,1463,1487,84024
98607066,251,322,2765
98704664,993,627,69355
98719785,166,1311,4130
98759969,2285,3576,97759
98919366,90,277,27143
98924398,177,588,7501
98950782,1447,519,71822
99204591,746,585,13253
99347048,159,1518,2243
99449000,3811,3479,105985
99533059,5344,1135,35156
99570874,969,1266,41458
99664022,765,1910,29545
99758998,251,1977,6253
99775857,685,1993,11785
99801815,113,929,24146
99827985,1027,3978,149771
99940743,324,1591,8789
99978162,635,289,44552
99990072,742,557,15596
100043315,4448,3291,54140
100056828,403,394,19878
100226394,2698,2672,52040
100358168,3244,5006,96489
100394310,1572,865,2759
100614777,55,449,1245
100626374,2477,3273,106104
100645006,385,777,8235
100887585,1230,100,155803
101039486,81,452,10709
101047126,1949,4108,65145
101105329,56,13,28541
101117994,67,220,8339
101247628,5324,5675,58476
101406349,230,489,4802
101548903,6187,2663,41108
101592609,2151,2915,79206
101800526,544,881,43140
101854474,4178,4391,12000
101918716,400,3191,62407
101939861,221,705,6213
101960147,313,613,20526
101967240,1144,376,9684
102316640,475,420,23496
102403610,94,416,1555
102439557,3322,1926,35741
102462890,303,577,12942
102496183,3588,5000,39512
102559425,3951,4636,45107
102751543,1023,1355,119308
102786125,3055,4670,69904
102810034,1236,2358,4583
102938767,1106,308,16082
103128729,771,278,97264
103139518,854,1199,97110
103159434,95459,9294,94110
103431510,376,803,10235
103588721,4832,4433,347826
103609102,102,617,4938
103614732,955773,2199,113321
103640886,387,270,49149
103683684,2884,582,66919
103928067,1500,2011,22033
104129714,1242,1387,9895
104238315,521,684,17403
104239450,12550,2829,8282
104307068,192,219,4728
104328700,464,622,26260
104347108,9671,5717,116310
104399735,157,308,2406
104636741,3864,4018,150842
104660532,244,139,32944
104873937,269,1002,4146
104875441,432,1146,37077
105228711,17496,501,315235
105290620,503,247,42728
105507407,34,199,1041
105581054,522,997,54481
105783099,172,1656,2422
105826958,1651,2069,154414
106085492,2871,1472,8127
106109328,338,242,7345
106152581,193,707,31326
106185077,407,181,38972
106187077,237,168,24089
106284043,67,308,1947
106472676,527,2095,41453
106489583,817,1345,28396
106521486,13705,3114,170904
106536080,700,1728,33671
106635336,1642,2587,15168
106759104,18500,1255,82081
106765486,178,606,18335
106821772,878,1883,8247
107035358,352,1840,7285
107050027,133,516,12165
107144146,116,517,7400
107176039,3141,1879,122901
107504878,1150,1063,68615
107708146,165,798,53671
107816865,2068,1958,49589
107820242,130,382,11495
108168524,390,1020,51603
108178540,5794,3026,92199
108356905,3753,3546,25342
108391249,73,293,5512
108412982,1430,5004,123579
108416724,22264,1249,72140
108432449,1928,2101,90879
108526049,968,1676,9272
108606808,1257,1981,6962
108646060,268,454,74538
108681394,420,861,9058
108813910,1286,926,23611
108919377,65,249,170
108937574,723,3500,19089
108949027,426,1574,29095
108957842,777,2711,864650
108968018,145614,1256,66879
108977162,353,1349,6723
108983794,7051,7101,4777
109025044,57,157,3563
109032921,101,169,698
109040582,1643148,564,8036
109132792,635,500,8849
109350611,11859,12918,490460
109353330,3288,4987,82784
109400886,908,579,186972
109465684,149,512,2090
109714931,47186,36061,132032
109724889,379,43,47250
109733615,1116,2191,96567
109859068,26,201,602
109886225,305,490,47683
109971114,2535,3940,52443
109981306,264,99,12228
110029071,152302,3321,54251
110071165,761,2214,72049
110165435,70,349,6716
110187923,444,616,15709
110194837,46,195,2375
110232511,841,2114,4641
110250969,1408,863,10187
110272464,68,107,15086
110486339,104,299,4585
110535813,116,67,691
110539938,3339,4997,161547
110656931,73,191,4383
110802874,527,1140,13049
110821941,126794,6025,53944
110834013,645,1269,69469
110851847,450,398,29987
110875899,2167,483,100683
110898685,442,1852,7574
110985194,2230,2049,17222
111050880,838,905,51990
111102167,1906,3457,8414
111108249,46,253,1723
111202251,1150,1607,60045
111378382,3406,1487,143430
111433284,2596,4559,153228
111449808,582,480,128887
111484776,102,1447,16204
111679670,770,2151,13364
111721068,253,200,3522
111726341,9550,404,16081
111808315,806,707,24682
111914789,1994,2995,88711
111921382,8569,7853,18254
111933542,2291160,1040,52762
111964709,110,94,41254
112027559,171,820,42363
112048688,132,234,13810
112147626,4407,4597,81569
112313972,730,1180,36388
112523709,3110438,505,268238
112761001,757,2541,48644
112796335,317827,269,221719
112811812,428,432,17382
112822128,175521,2456,25731
112866862,262,423,46130
112904760,70,57,7948
113162871,1606,3662,123567
113230582,1228,1076,16531
113444749,148,389,7723
113460455,1558,2075,63772
113821699,571,1542,20127
114054136,16612,1072,56632
114059814,1508,4999,41204
114157858,1207,2126,66021
114288738,238,334,7961
114462745,102,232,231
114477009,1671,4032,103542
114540325,7621,2631,22617
114543305,135,241,5592
114798858,316,976,15299
114801564,2414,641,29588
114820431,2663,2674,137788
114901857,304,320,13553
114925226,356,1192,12055
115023273,300,359,25304
115043576,1178,2107,20071
115062438,256,346,28423
115109333,2578,2604,152494
115140078,366,1644,77675
115278079,459,165,25558
115365102,2274,3725,73056
115375770,1416,2837,41979
115534341,7686,1112,78240
115536489,2458,2422,177783
115717145,19714,990,52366
115760796,245,490,15297
115802988,223,440,3465
115839048,1215,3164,89616
115984710,2377,698,22614
116025111,149,928,14161
116049134,251,656,2738
116111486,745,5001,14767
116209295,503,2045,2582
116311176,4436,4927,154862
116313517,108119,2978,51527
116434953,103,468,1699
116564682,148,512,6249
116569685,313,568,9367
116622870,60,412,870
116631411,40,195,4291
116727655,279,168,24202
116793593,1199,1449,101272
116899963,1064,502,17071
117060486,306,836,11052
117134973,591,1264,9794
117160343,974,4412,59619
117180194,1201,1041,70583
117185027,1154687,2100,9324
117222848,1061,1816,5190
117229827,1892,881,9150
117422124,552,1058,33585
117429631,3223,4604,23646
117446155,45,111,540
117522423,899,4736,7406
117545248,192,435,37865
117558942,374,1769,13857
117751161,1725,3562,48332
117792867,1853,2539,31934
117854403,341,2043,13624
118053379,2425,3924,60454
118085871,1726,3331,102238
118124048,118,805,2635
118145373,356,409,2339
118146331,270,805,20418
118147271,365,316,4366
118159677,381,484,36467
118182292,48,107,7269
118183621,414,292,35381
118184228,3226,1780,204682
118199984,3610,2196,20806
118199993,256,1084,7078
118206223,680,2573,30788
118241074,161,595,11146
118290211,1700,472,264029
118331965,105,122,5493
118383379,626,698,30427
118441238,682,1563,7529
118500085,65,1158,20190
118577528,46,188,7602
118662979,627,3386,12670
118693415,246,1285,19749
118712165,154,482,8196
118715479,2839,184,66854
118717570,678,1886,23060
118717792,387,976,2162
118718718,2977,2090,134758
118728679,29,3,6920
118795238,562,972,18029
118802445,16344,843,19350
118806839,50,123,2566
118832528,626,861,38597
118869818,744,1239,7767
118870897,241,1648,4275
118876821,24057,1569,85736
118884229,393,846,4726
118964561,570,719,79886
119059346,440,276,26058
119138854,674,1489,29184
119157342,1098,1087,76529
119163675,442,853,48315
119169760,4014,335,132044
119183318,63,290,745
119215111,183,817,64576
119257944,776,912,23986
119270292,406,519,13163
119335481,15219,7828,28228
119477232,14100,1260,18003
119501213,602,1125,13998
119530449,4279,927,88138
119565573,1979,2614,50887
119566936,127,555,3869
119617152,292,276,43016
119617621,164,475,2903
119734826,4739,2660,36172
119763057,2425,2539,30151
119781455,21226,385,71169
119794085,745,3376,21789
119949508,763,820,5966
119957165,2032,1157,67937
119970018,127,701,1431
119998164,1164933,1183,120839
120070448,193,409,5829
120153673,581,136,5033
120167632,275,621,18618
120284201,173790,816,27493
120289652,174,511,11590
120331804,194,421,10131
120334052,604,593,44343
120487352,1706,514,12050
120679431,2052,2669,18359
120770088,141,324,3844
120812431,2660,4399,48613
120862449,1938,2616,61089
120897440,781,523,84308
120943711,35,335,789
121159806,2538,4226,159517
121210841,126,121,3643
121226480,3603,521,162241
121281445,2129,2219,87243
121494374,404,854,37958
121527280,380,362,60934
121583194,294,323,5478
121648895,539,2312,3556
121675049,269,465,18896
121807327,383,579,30447
121825806,325,610,11321
121830127,483,735,7812
121857577,5420,4574,93507
121860747,491,658,19693
121910266,863,2095,44229
121923137,104,488,29814
122063921,52,139,15053
122079897,1743,3587,16231
122113893,6175,1413,62068
122124844,95,1530,6648
122134040,15342,1152,94497
122152045,982,931,55357
122167460,114,161,5912
122205921,266,943,32590
122235032,115,700,8630
122336482,334,801,20997
122411006,277,397,3132
122437020,627,1263,52249
122487177,899,1846,17265
122528110,169,675,16924
122550377,106,137,616
122580105,2166,515,81021
122591761,2884,176,20469
122720153,2318,3128,56275
122773735,619,408,57283
122802136,8678,3929,62958
122985781,167,299,21482
123079829,59,397,4600
123080934,2131,1755,41196
123092704,1072,475,97925
123140769,247,487,4215
123158393,226,211,14773
123204228,45,127,15410
123210901,44,152,3898
123265184,70,381,5125
123620543,2260,4838,38077
123627534,275,985,18787
123789326,36,148,3477
123901259,15366,1106,28727
123905504,243,2152,6233
123940786,414,416,35260
123957118,214,192,18036
123957826,3599,3589,37707
123977292,2457,4996,74536
124010482,104420,9622,98871
124244134,632,1949,22532
124249774,213,234,1566
124253092,879,755,35589
124264228,28921,1935,96722
124311803,190,163,16829
124321494,1445,1267,65356
124331720,64,194,1894
124341329,3611,412,39010
124447228,78,154,1211
124463317,3226,3273,22263
124499656,198,119,14000
124510155,119512,6931,16024
124539002,43289,1633,34318
124544063,66,687,37
124568996,6710,5114,37689
124577375,8085,6712,223821
124591596,677,609,8458
124599878,553485,1896,74557
124601972,1926,464,12342
124615784,739,415,30637
124636398,4291,4988,366659
124814431,842,2144,57801
124896065,7760,7210,138243
125082165,985,2391,70744
125105687,347,126,15133
125125996,933,2408,55775
125210913,456,2655,29451
125341576,735,5004,4480
125363239,9443,1711,72777
125416797,102,536,2066
125452495,242,531,60920
125478450,1185,1153,82026
125539759,193,964,6830
125692826,1988,2082,53906
125728734,559,1198,18403
125749033,71,193,320
125792295,663,30,56764
125821452,869,2090,20375
125830284,2212,1638,161723
125844272,496,1279,10370
125873145,3048,4631,195390
125947458,277,1444,4160
126015204,610,335,55095
126019385,275,2381,7082
126067409,501,625,3373
126073366,3884,2006,77611
126347710,384,972,1177
126377982,62563,3073,50231
126405867,2596,4719,103737
126411755,27,510,392
126441392,35,138,5212
126483685,7486,7837,249980
126515878,403,709,20813
126617861,206,624,4887
126632218,28,359,2101
126705272,532,563,52889
126736887,158,978,10288
126782810,461,1485,12253
126789216,1324,763,41923
126854346,1308,755,3494
126858834,1576,3082,166069
126942554,542,1362,114998
126978482,422,947,13449
127014575,25,43,1096
127019010,341,696,10445
127023136,2018,2390,157782
127029890,804,2119,8380
127045367,3223,3423,49479
127053106,12121,864,40856
127058280,459,954,8583
127138669,324,1178,13433
127286740,190,573,1211
127293873,4163,4991,25950
127357230,4935,991,14286
127417490,982,1119,41115
127456074,875,683,22119
127503748,99,93,48318
127504936,469,71,47649
127507279,538,1156,20274
127565235,3269,4991,107868
127650752,9131,6905,24937
127711213,193,488,2125
127727803,601,753,941
127838954,3613,3711,57780
127857864,942,2086,81157
127880158,3446,5002,58709
127882490,1113,1206,56301
127933489,210,625,2475
127947895,2400,3586,39027
127963275,43,239,1437
127967357,91,385,2005
127968213,3536,2666,15878
127979768,158,623,8085
127985698,258,122,17288
127987377,1745,2899,396354
127991688,2368,2167,49772
127992278,852,706,152821
127993742,428,390,56950
128019111,308,249,66186
128032393,301,296,15553
128048906,195,538,26933
128051890,1471,2480,15862
128065864,1362,3113,25920
128073177,103,326,150
128085792,166,524,992
128101823,908,493,49564
128126993,1092,384,43440
128200699,1496,1241,124682
128205366,104049,2251,93458
128212977,1695,2204,142338
128224430,13,81,204
128236157,130,504,21546
128277334,1022,2774,100075
128304061,325,534,1604
128329581,307,1643,503
128346659,852,606,8614
128374269,3593,2267,46917
128379582,497,402,33927
128394385,1522,545,9914
128429859,5384,576,10699
128453380,356,1284,91857
128460406,128,837,12792
128532284,13242,2622,49627
128534745,1409,4991,346452
128601155,204,265,8136
128646875,953,861,29566
128941096,3112,896,135837
128945512,291,400,11010
129012362,39832,936,252846
129018978,1141,1220,13321
129025075,494,1599,13029
129094837,619,948,2406
129124309,851,875,44718
129129718,87519,22970,4048
129197353,2166,4343,87267
129260974,192,325,6479
129295941,1298,791,36449
129327919,108,770,1655
129343758,1773,1263,44614
129364049,68103,3436,1297
129366771,1300,1286,32379
129380759,16334,1303,11784
129386019,1547,1571,53499
129532523,1597,2046,16052
129548327,1336,633,95773
129569213,57,141,2853
129600609,200,1673,5722
129631920,6262,6012,91638
129642510,6176,4575,223351
129658542,136,500,866
129798882,1807,2826,46724
129809888,2030,4983,10584
129814252,923147,3634,23245
129888421,5384,477,30656
129896184,5946,2862,100524
129898076,6507,5951,49997
129918928,1760,2187,22022
130001063,256,904,40700
130005352,1061,1055,13488
130009804,50,137,878
130025458,4346,4322,74815
130029008,346,851,19500
130077701,558,1185,1678
130174233,13,135,1136
130222625,3370,3297,127027
130238110,21620,14718,496296
130267542,84,240,13827
130361175,421,983,15396
130371272,739,1637,25190
130547403,2376,785,20026
130576010,3515,3492,24760
130578106,3815,3744,172440
130601581,41952,914,88431
130621015,222,1828,13181
130682170,35007,298,48752
130699218,362,1727,18441
130715691,1013,1011,1914
130717368,2789,4995,355400
130745303,1739,746,10488
130820801,258,560,19521
130827350,1240,2616,27855
130850526,710,1006,17219
130916621,446,1453,14421
130979339,138295,816,55088
130983633,139634,442,37624
131068673,18569,864,13501
131070072,100,199,26084
131138462,1274,3619,36663
131144050,1739,2496,171946
131166435,3492,4298,4082
131210385,2707,4438,21138
131232989,1309,923,15209
131257536,48,278,908
131286372,695,1668,8981
131310260,30,201,4478
131317237,21,67,83
131329344,234,1658,54807
131333787,189,761,16798
131338436,207,1631,27489
131343701,316,642,23891
131352269,308,656,42195
131353175,658,1232,3977
131368595,82,1565,3142
131391721,209,346,9167
131459454,655,1262,15968
131493397,53,306,719
131493703,1022,61,65908
131527503,57,259,2701
131548125,16,63,2546
131557285,58433,2137,144142
131579624,804,1679,75452
131617643,53,374,74
131661087,65,131,4552
131674890,353,1562,23926
131701477,194,0,15466
